"id","title","repository","identifier","access_note","restrictions","uri"
1535292,"Afghanistan: Superpowers Come Close (Eqbal Ahmad)-Tape II <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535292
1535293,"Central America: Democracy/Intervention (Eva Gold and Ralph McGehee)-Tape I <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535293
1535294,"Central America: Democracy/Intervention (Eva Gold and Ralph McGehee)-Tape II <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535294
1535295,"Continuing War in Cambodia (Nayan Chanda, Elsie Spivak, and C. Song) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535295
1535296,"Contras/Every Continent (Eqbal Ahad, Nayan Chanda, Martha Honey, Ralph McGehee, and Stephanie Urdang) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535296
1535297,"Destabilization in Southern Africa (Stoney Cooks and Cherri Waters)-Tape I <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535297
1535298,"Destabilization in Southern Africa (Stoney Cooks and Cherri Waters)-Tape II <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535298
1535299,"Dictators and Revolutions (Roy Bonner and Sara Miles) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535299
1535300,"Diplomatic Alternatives (W. Goodfellow); Local Level (Agran, Messinger) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535300
1535301,"Economic Warfare and Human Rights (Susan George) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535301
1535302,"Evening for Peace-Part I (Chacabuco, William Sloane Coffin, C. Weiss) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535302
1535303,"Evening for Peace-Part II (Michael Manley) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535303
1535304,"Forging Peace in Central America (N. Herrera and Robert Stark) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535304
1535305,"Keep Your Eyes on the Prize (Roger Wilkins) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535305
1535306,"Low Intensity Conflict (Michael Klare); From Life Unto Debt (Susan George) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535306
1535307,"Making Policy at Local Level (Larry Agran and Michael Shulman) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535307
1535308,"Middle East: Confrontation or Cooperation (D. Kass and Rasheed Khalidi)-Tape I <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535308
1535309,"Middle East: Confrontation or Cooperation (D. Kass and Rasheed Khalidi)-Tape II <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535309
1535310,"Nuclear Weapons: Democracy and Independence (Lyuba Zarsky) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535310
1535311,"Peace Through Congress? (David Cortright and Carolyn Cottom) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535311
1535312,"Private Wars/Public Policy (Martha Honey, Dennis Bernstein, C. Blitt, and Robert Knight) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535312
1535313,"Religion's Role in Foreign Policy (Frances Kennedy and Will Kennedy) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535313
1535314,"The Selling of War (Amy Goodman and James Ridgeway) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535314
1535315,"Strategies for Local Organizing (Andrea Ayvazian) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535315
1535316,"Strategies for a Just Peace (Noam Chomsky, Cesar Jerez, and Major Owens) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535316
1535317,"Vietnam: What We've Learned-Part I (Gabriel Kolko) <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535317
1535318,"Vietnam: What We've Learned-Part II (Michael Klare, Nelvin Long, and Marilyn Young)-Tape I <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535318
1535319,"Vietnam: What We've Learned-Part III (Michael Klare, Nelvin Long, and Marilyn Young)-Tape II <emph render=""smcaps"">[original cassette; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535319
2369956,"Parts of B.H.S. speaker on timekeeping, lunch at Armstrongs, 1976 October 28",Manuscripts and Archives,"[""MS 908"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2369956
1535225,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535225
1535229,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535229
1535234,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535234
1535238,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535238
1535242,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535242
1535246,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535246
1535250,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535250
1535263,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535263
1535267,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535267
1535271,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535271
1535278,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535278
1535281,"Hertzburg, Arthur. ""Jewish and Christian Identity in the Secular World"", Undated",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535281
1535288,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535288
1535231,"Ford Hall Forum, 1968 October 27",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535231
1535254,"Duplicating master <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535254
1535258,"Duplicating master <emph render=""smcaps"">[two reel-to-reel tapes; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535258
1535277,Original [two reel-to-reel tapes; restricted,Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535277
1759138,"CBS, 1958 April 22",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759138
2109272,"Oral history interview of Walter J. P. Curley, National WWII Museum, 2009",Manuscripts and Archives,"[""MS 2009"",null,null,null]",Unprocessed electronic record.  Closed until processed.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2109272
1535221,"Duplicating master <emph render=""smcaps"">[restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535221
2047413,"HIV/AIDS and African Americans, 1999",Manuscripts and Archives,"[""MS 1834"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. ","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2047413
2047709,"Educating Our Children, undated",Manuscripts and Archives,"[""MS 1834"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. ","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2047709
2047710,"A Parent Meeting, undated",Manuscripts and Archives,"[""MS 1834"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. ","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2047710
3191622,"Figure drawings and figure paintings on fixed fans, circa 1845-1875",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 1463"",null,null,null]",The figure drawings and oil paintings are undergoing conservation review and may not be accessed at this time.,"[""InProcessSpecColl""]",/repositories/11/archival_objects/3191622
702668,"Westport Connecticut Democratic Town Committee, Rules, 1949",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 707"",null,null,null]",Restricted fragile material. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/702668
702669,"Writers' Board for World Government; Myth, That Threatens the World, 1949",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 707"",null,null,null]",Restricted fragile material. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/702669
702670,"Unidentified correspondence and articles, 1954-1955",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 707"",null,null,null]",Restricted fragile material. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/702670
903046,"SQIC Awards Ceremony Photos, 23 February 2004",Manuscripts and Archives,"[""RU 269"",null,null,null]","Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""ColdStorageBrbl""]",/repositories/12/archival_objects/903046
279643,Restricted Material,Beinecke Rare Book and Manuscript Library,"[""GEN MSS 828"",null,null,null]",Restricted during the lifetime of the author. For further information consult appropriate curator.,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/279643
1205852,"Part 1, 2007 November 10",Manuscripts and Archives,"[""MS 1940"",null,null,null]","Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1205852
1205854,"Part 2, 2007 November 10",Manuscripts and Archives,"[""MS 1940"",null,null,null]","Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1205854
1205856,"Part 3, 2007 November 10",Manuscripts and Archives,"[""MS 1940"",null,null,null]","Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1205856
1205858,"Part 4, 2007 November 10",Manuscripts and Archives,"[""MS 1940"",null,null,null]","Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1205858
1214374,"Recommendations [See: Restricted, folder 1-6]",Manuscripts and Archives,"[""MS 1560"",null,null,null]","Recommendations in box 15 are closed until January 1, 2058 as established by <extref actuate=""onRequest"" show=""new"" href=""http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives""> Yale Corporation regulations.</extref>
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1214374
1214455,"Restricted files, 1934-1985",Manuscripts and Archives,"[""MS 1560"",null,null,null]","Recommendations in box 15 are closed until January 1, 2058 as established by <extref actuate=""onRequest"" show=""new"" href=""http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives""> Yale Corporation regulations.</extref>


","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1214455
1535071,"Student files, 1959-1969",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Student files are restricted until January 1, 2044 as established by <ref actuate=""onRequest"" show=""new"" href=""http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives""> Yale Corporation regulations.</ref>
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535071
1536479,"""A Fete for Bill Coffin with his Friends"", 2003 October 30",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536479
1536461,"""About Gays, Christianity and Common Sense"" [very poor audio], Undated",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536461
1536403,"""Alex's Death,"" Riverside Church, 1983 January 23",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536403
